date,province,city,confirm,dead,heal
03.19,福建,莆田市,0,0,0
03.20,福建,莆田市,0,0,0
03.21,福建,莆田市,0,0,0
03.22,福建,莆田市,0,0,0
03.23,福建,莆田市,0,0,0
03.24,福建,莆田市,0,0,0
03.25,福建,莆田市,0,0,0
03.26,福建,莆田市,0,0,0
03.27,福建,莆田市,0,0,0
03.28,福建,莆田市,0,0,0
03.29,福建,莆田市,0,0,0
03.30,福建,莆田市,0,0,0
03.31,福建,莆田市,0,0,0
03.01,福建,宁德市,26,0,23
03.02,福建,宁德市,26,0,23
03.03,福建,宁德市,26,0,23
03.04,福建,宁德市,26,0,23
03.05,福建,宁德市,26,0,24
03.06,福建,宁德市,26,0,24
03.07,福建,宁德市,26,0,26
03.08,福建,宁德市,0,0,0
03.09,福建,宁德市,0,0,0
03.10,福建,宁德市,0,0,0
03.11,福建,宁德市,0,0,0
03.12,福建,宁德市,0,0,0
03.13,福建,宁德市,0,0,0
03.14,福建,宁德市,0,0,0
03.15,福建,宁德市,0,0,0
03.16,福建,宁德市,0,0,0
03.17,福建,宁德市,0,0,0
03.18,福建,宁德市,0,0,0
03.19,福建,宁德市,0,0,0
03.20,福建,宁德市,0,0,0
03.21,福建,宁德市,0,0,0
03.22,福建,宁德市,0,0,0
03.23,福建,宁德市,0,0,0
03.24,福建,宁德市,0,0,0
03.25,福建,宁德市,0,0,0
03.26,福建,宁德市,0,0,0
03.27,福建,宁德市,0,0,0
03.28,福建,宁德市,0,0,0
03.29,福建,宁德市,0,0,0
03.30,福建,宁德市,0,0,0
03.31,福建,宁德市,0,0,0
03.01,福建,三明市,14,0,12
03.02,福建,三明市,14,0,12
03.03,福建,三明市,14,0,12
03.04,福建,三明市,14,0,12
03.05,福建,三明市,14,0,12
03.06,福建,三明市,14,0,14
03.07,福建,三明市,14,0,14
03.08,福建,三明市,0,0,0
03.09,福建,三明市,0,0,0
03.10,福建,三明市,0,0,0
03.11,福建,三明市,0,0,0
03.12,福建,三明市,0,0,0
03.13,福建,三明市,0,0,0
03.14,福建,三明市,0,0,0
03.15,福建,三明市,0,0,0
03.16,福建,三明市,0,0,0
03.17,福建,三明市,0,0,0
03.18,福建,三明市,0,0,0
03.19,福建,三明市,0,0,0
03.20,福建,三明市,0,0,0
03.21,福建,三明市,0,0,0
03.22,福建,三明市,0,0,0
03.23,福建,三明市,0,0,0
03.24,福建,三明市,0,0,0
03.25,福建,三明市,0,0,0
03.26,福建,三明市,0,0,0
03.27,福建,三明市,0,0,0
03.28,福建,三明市,0,0,0
03.29,福建,三明市,0,0,0
03.30,福建,三明市,0,0,0
03.31,福建,三明市,0,0,0
03.01,福建,南平市,20,0,14
03.02,福建,南平市,20,0,15
03.03,福建,南平市,20,0,15
03.04,福建,南平市,20,0,17
03.05,福建,南平市,20,0,18
03.06,福建,南平市,20,0,20
03.07,福建,南平市,20,0,20
03.08,福建,南平市,0,0,0
03.09,福建,南平市,0,0,0
03.10,福建,南平市,0,0,0
03.11,福建,南平市,0,0,0
03.12,福建,南平市,0,0,0
03.13,福建,南平市,0,0,0
03.14,福建,南平市,0,0,0
03.15,福建,南平市,0,0,0
03.16,福建,南平市,0,0,0
03.17,福建,南平市,0,0,0
03.18,福建,南平市,0,0,0
03.19,福建,南平市,0,0,0
03.20,福建,南平市,0,0,0
03.21,福建,南平市,0,0,0
03.22,福建,南平市,0,0,0
03.23,福建,南平市,0,0,0
03.24,福建,南平市,0,0,0
03.25,福建,南平市,0,0,0
03.26,福建,南平市,0,0,0
03.27,福建,南平市,0,0,0
03.28,福建,南平市,0,0,0
03.29,福建,南平市,0,0,0
03.30,福建,南平市,0,0,0
03.31,福建,南平市,0,0,0
03.01,福建,龙岩市,6,0,6
03.02,福建,龙岩市,6,0,6
03.03,福建,龙岩市,6,0,6
03.04,福建,龙岩市,6,0,6
03.05,福建,龙岩市,6,0,6
03.06,福建,龙岩市,6,0,6
03.07,福建,龙岩市,6,0,6
03.08,福建,龙岩市,0,0,0
03.09,福建,龙岩市,0,0,0
03.10,福建,龙岩市,0,0,0
03.11,福建,龙岩市,0,0,0
03.12,福建,龙岩市,0,0,0
03.13,福建,龙岩市,0,0,0
03.14,福建,龙岩市,0,0,0
03.15,福建,龙岩市,0,0,0
03.16,福建,龙岩市,0,0,0
03.17,福建,龙岩市,0,0,0
03.18,福建,龙岩市,0,0,0
03.19,福建,龙岩市,0,0,0
03.20,福建,龙岩市,0,0,0
03.21,福建,龙岩市,0,0,0
03.22,福建,龙岩市,0,0,0
03.23,福建,龙岩市,0,0,0
03.24,福建,龙岩市,0,0,0
03.25,福建,龙岩市,0,0,0
03.26,福建,龙岩市,0,0,0
03.27,福建,龙岩市,0,0,0
03.28,福建,龙岩市,0,0,0
03.29,福建,龙岩市,0,0,0
03.30,福建,龙岩市,0,0,0
03.31,福建,龙岩市,0,0,0
03.01,天津,和平区,0,0,0
03.02,天津,和平区,0,0,0
03.03,天津,和平区,0,0,0
03.04,天津,和平区,0,0,0
03.05,天津,和平区,0,0,0
03.06,天津,和平区,0,0,0
03.07,天津,和平区,0,0,0
03.08,天津,和平区,0,0,0
03.09,天津,和平区,0,0,0
03.10,天津,和平区,0,0,0
03.11,天津,和平区,0,0,0
03.12,天津,和平区,0,0,0
03.13,天津,和平区,0,0,0
03.14,天津,和平区,0,0,0
03.15,天津,和平区,0,0,0
03.16,天津,和平区,0,0,0
03.17,天津,和平区,0,0,0
03.18,天津,和平区,0,0,0
03.19,天津,和平区,0,0,0
03.20,天津,和平区,0,0,0
03.21,天津,和平区,0,0,0
03.22,天津,和平区,0,0,0
03.23,天津,和平区,0,0,0
03.24,天津,和平区,0,0,0
03.25,天津,和平区,0,0,0
03.26,天津,和平区,0,0,0
03.27,天津,和平区,0,0,0
03.28,天津,和平区,0,0,0
03.29,天津,和平区,0,0,0
03.30,天津,和平区,0,0,0
03.31,天津,和平区,0,0,0
03.01,天津,北辰区,0,0,0
03.02,天津,北辰区,0,0,0
03.03,天津,北辰区,0,0,0
03.04,天津,北辰区,0,0,0
03.05,天津,北辰区,0,0,0
03.06,天津,北辰区,0,0,0
03.07,天津,北辰区,0,0,0
03.08,天津,北辰区,0,0,0
03.09,天津,北辰区,0,0,0
03.10,天津,北辰区,0,0,0
03.11,天津,北辰区,0,0,0
03.12,天津,北辰区,0,0,0
03.13,天津,北辰区,0,0,0
03.14,天津,北辰区,0,0,0
03.15,天津,北辰区,0,0,0
03.16,天津,北辰区,0,0,0
03.17,天津,北辰区,0,0,0
03.18,天津,北辰区,0,0,0
03.19,天津,北辰区,0,0,0
03.20,天津,北辰区,0,0,0
03.21,天津,北辰区,0,0,0
03.22,天津,北辰区,0,0,0
03.23,天津,北辰区,0,0,0
03.24,天津,北辰区,0,0,0
03.25,天津,北辰区,0,0,0
03.26,天津,北辰区,0,0,0
03.27,天津,北辰区,0,0,0
03.28,天津,北辰区,0,0,0
03.29,天津,北辰区,0,0,0
03.30,天津,北辰区,0,0,0
03.31,天津,北辰区,0,0,0
03.01,天津,河北区,0,0,0
03.02,天津,河北区,0,0,0
03.03,天津,河北区,0,0,0
03.04,天津,河北区,0,0,0
03.05,天津,河北区,0,0,0
03.06,天津,河北区,0,0,0
03.07,天津,河北区,0,0,0
03.08,天津,河北区,0,0,0
03.09,天津,河北区,0,0,0
03.10,天津,河北区,0,0,0
03.11,天津,河北区,0,0,0
03.12,天津,河北区,0,0,0
03.13,天津,河北区,0,0,0
03.14,天津,河北区,0,0,0
03.15,天津,河北区,0,0,0
03.16,天津,河北区,0,0,0
03.17,天津,河北区,0,0,0
03.18,天津,河北区,0,0,0
03.19,天津,河北区,0,0,0
03.20,天津,河北区,0,0,0
03.21,天津,河北区,0,0,0
03.22,天津,河北区,0,0,0
03.23,天津,河北区,0,0,0
03.24,天津,河北区,0,0,0
03.25,天津,河北区,0,0,0
03.26,天津,河北区,0,0,0
03.27,天津,河北区,0,0,0
03.28,天津,河北区,0,0,0
03.29,天津,河北区,0,0,0
03.30,天津,河北区,0,0,0
03.31,天津,河北区,0,0,0
03.01,天津,河西区,0,0,0
03.02,天津,河西区,0,0,0
03.03,天津,河西区,0,0,0
03.04,天津,河西区,0,0,0
03.05,天津,河西区,0,0,0
03.06,天津,河西区,0,0,0
03.07,天津,河西区,0,0,0
03.08,天津,河西区,0,0,0
03.09,天津,河西区,0,0,0
03.10,天津,河西区,0,0,0
03.11,天津,河西区,0,0,0
03.12,天津,河西区,0,0,0
03.13,天津,河西区,0,0,0
03.14,天津,河西区,0,0,0
03.15,天津,河西区,0,0,0
03.16,天津,河西区,0,0,0
03.17,天津,河西区,0,0,0
03.18,天津,河西区,0,0,0
03.19,天津,河西区,0,0,0
03.20,天津,河西区,0,0,0
03.21,天津,河西区,0,0,0
03.22,天津,河西区,0,0,0
03.23,天津,河西区,0,0,0
03.24,天津,河西区,0,0,0
03.25,天津,河西区,0,0,0
03.26,天津,河西区,0,0,0
03.27,天津,河西区,0,0,0
03.28,天津,河西区,0,0,0
03.29,天津,河西区,0,0,0
03.30,天津,河西区,0,0,0
03.31,天津,河西区,0,0,0
03.01,天津,西青区,0,0,0
03.02,天津,西青区,0,0,0
03.03,天津,西青区,0,0,0
03.04,天津,西青区,0,0,0
03.05,天津,西青区,0,0,0
03.06,天津,西青区,0,0,0
03.07,天津,西青区,0,0,0
03.08,天津,西青区,0,0,0
03.09,天津,西青区,0,0,0
03.10,天津,西青区,0,0,0
03.11,天津,西青区,0,0,0
03.12,天津,西青区,0,0,0
03.13,天津,西青区,0,0,0
03.14,天津,西青区,0,0,0
03.15,天津,西青区,0,0,0
03.16,天津,西青区,0,0,0
03.17,天津,西青区,0,0,0
03.18,天津,西青区,0,0,0
03.19,天津,西青区,0,0,0
03.20,天津,西青区,0,0,0
03.21,天津,西青区,0,0,0
03.22,天津,西青区,0,0,0
03.23,天津,西青区,0,0,0
03.24,天津,西青区,0,0,0
03.25,天津,西青区,0,0,0
03.26,天津,西青区,0,0,0
03.27,天津,西青区,0,0,0
03.28,天津,西青区,0,0,0
03.29,天津,西青区,0,0,0
03.30,天津,西青区,0,0,0
03.31,天津,西青区,0,0,0
03.01,天津,津南区,0,0,0
03.02,天津,津南区,0,0,0
03.03,天津,津南区,0,0,0
03.04,天津,津南区,0,0,0
03.05,天津,津南区,0,0,0
03.06,天津,津南区,0,0,0
03.07,天津,津南区,0,0,0
03.08,天津,津南区,0,0,0
03.09,天津,津南区,0,0,0
03.10,天津,津南区,0,0,0
03.11,天津,津南区,0,0,0
03.12,天津,津南区,0,0,0
03.13,天津,津南区,0,0,0
03.14,天津,津南区,0,0,0
03.15,天津,津南区,0,0,0
03.16,天津,津南区,0,0,0
03.17,天津,津南区,0,0,0
03.18,天津,津南区,0,0,0
03.19,天津,津南区,0,0,0
03.20,天津,津南区,0,0,0
03.21,天津,津南区,0,0,0
03.22,天津,津南区,0,0,0
03.23,天津,津南区,0,0,0
03.24,天津,津南区,0,0,0
03.25,天津,津南区,0,0,0
03.26,天津,津南区,0,0,0
03.27,天津,津南区,0,0,0
03.28,天津,津南区,0,0,0
03.29,天津,津南区,0,0,0
03.30,天津,津南区,0,0,0
03.31,天津,津南区,0,0,0
03.01,天津,东丽区,0,0,0
03.02,天津,东丽区,0,0,0
03.03,天津,东丽区,0,0,0
03.04,天津,东丽区,0,0,0
03.05,天津,东丽区,0,0,0
03.06,天津,东丽区,0,0,0
03.07,天津,东丽区,0,0,0
03.08,天津,东丽区,0,0,0
03.09,天津,东丽区,0,0,0
03.10,天津,东丽区,0,0,0
03.11,天津,东丽区,0,0,0
03.12,天津,东丽区,0,0,0
03.13,天津,东丽区,0,0,0
03.14,天津,东丽区,0,0,0
03.15,天津,东丽区,0,0,0
03.16,天津,东丽区,0,0,0
03.17,天津,东丽区,0,0,0
03.18,天津,东丽区,0,0,0
03.19,天津,东丽区,0,0,0
03.20,天津,东丽区,0,0,0
03.21,天津,东丽区,0,0,0
03.22,天津,东丽区,0,0,0
03.23,天津,东丽区,0,0,0
03.24,天津,东丽区,0,0,0
03.25,天津,东丽区,0,0,0
03.26,天津,东丽区,0,0,0
03.27,天津,东丽区,0,0,0
03.28,天津,东丽区,0,0,0
03.29,天津,东丽区,0,0,0
03.30,天津,东丽区,0,0,0
03.31,天津,东丽区,0,0,0
03.01,天津,武清区,0,0,0
03.02,天津,武清区,0,0,0
03.03,天津,武清区,0,0,0
03.04,天津,武清区,0,0,0
03.05,天津,武清区,0,0,0
03.06,天津,武清区,0,0,0
03.07,天津,武清区,0,0,0
03.08,天津,武清区,0,0,0
03.09,天津,武清区,0,0,0
03.10,天津,武清区,0,0,0
03.11,天津,武清区,0,0,0
03.12,天津,武清区,0,0,0
03.13,天津,武清区,0,0,0
03.14,天津,武清区,0,0,0
03.15,天津,武清区,0,0,0
03.16,天津,武清区,0,0,0
03.17,天津,武清区,0,0,0
03.18,天津,武清区,0,0,0
03.19,天津,武清区,0,0,0
03.20,天津,武清区,0,0,0
03.21,天津,武清区,0,0,0
03.22,天津,武清区,0,0,0
03.23,天津,武清区,0,0,0
03.24,天津,武清区,0,0,0
03.25,天津,武清区,0,0,0
03.26,天津,武清区,0,0,0
03.27,天津,武清区,0,0,0
03.28,天津,武清区,0,0,0
03.29,天津,武清区,0,0,0
03.30,天津,武清区,0,0,0
03.31,天津,武清区,0,0,0
03.01,天津,宝坻区,0,0,0
03.02,天津,宝坻区,0,0,0
03.03,天津,宝坻区,0,0,0
03.04,天津,宝坻区,0,0,0
03.05,天津,宝坻区,0,0,0
03.06,天津,宝坻区,0,0,0
03.07,天津,宝坻区,0,0,0
03.08,天津,宝坻区,0,0,0
03.09,天津,宝坻区,0,0,0
03.10,天津,宝坻区,0,0,0
03.11,天津,宝坻区,0,0,0
03.12,天津,宝坻区,0,0,0
03.13,天津,宝坻区,0,0,0
03.14,天津,宝坻区,0,0,0
03.15,天津,宝坻区,0,0,0
03.16,天津,宝坻区,0,0,0
03.17,天津,宝坻区,0,0,0
03.18,天津,宝坻区,0,0,0
03.19,天津,宝坻区,0,0,0
03.20,天津,宝坻区,0,0,0
03.21,天津,宝坻区,0,0,0
03.22,天津,宝坻区,0,0,0
03.23,天津,宝坻区,0,0,0
03.24,天津,宝坻区,0,0,0
03.25,天津,宝坻区,0,0,0
03.26,天津,宝坻区,0,0,0
03.27,天津,宝坻区,0,0,0
03.28,天津,宝坻区,0,0,0
03.29,天津,宝坻区,0,0,0
03.30,天津,宝坻区,0,0,0
03.31,天津,宝坻区,0,0,0
03.01,天津,红桥区,0,0,0
03.02,天津,红桥区,0,0,0
03.03,天津,红桥区,0,0,0
03.04,天津,红桥区,0,0,0
03.05,天津,红桥区,0,0,0
03.06,天津,红桥区,0,0,0
03.07,天津,红桥区,0,0,0
03.08,天津,红桥区,0,0,0
03.09,天津,红桥区,0,0,0
03.10,天津,红桥区,0,0,0
03.11,天津,红桥区,0,0,0
03.12,天津,红桥区,0,0,0
03.13,天津,红桥区,0,0,0
03.14,天津,红桥区,0,0,0
03.15,天津,红桥区,0,0,0
03.16,天津,红桥区,0,0,0
03.17,天津,红桥区,0,0,0
03.18,天津,红桥区,0,0,0
03.19,天津,红桥区,0,0,0
03.20,天津,红桥区,0,0,0
03.21,天津,红桥区,0,0,0
03.22,天津,红桥区,0,0,0
03.23,天津,红桥区,0,0,0
03.24,天津,红桥区,0,0,0
03.25,天津,红桥区,0,0,0
03.26,天津,红桥区,0,0,0
03.27,天津,红桥区,0,0,0
03.28,天津,红桥区,0,0,0
03.29,天津,红桥区,0,0,0
03.30,天津,红桥区,0,0,0
03.31,天津,红桥区,0,0,0
03.01,天津,大港区,0,0,0
03.02,天津,大港区,0,0,0
03.03,天津,大港区,0,0,0
03.04,天津,大港区,0,0,0
03.05,天津,大港区,0,0,0
03.06,天津,大港区,0,0,0
03.07,天津,大港区,0,0,0
03.08,天津,大港区,0,0,0
03.09,天津,大港区,0,0,0
03.10,天津,大港区,0,0,0
03.11,天津,大港区,0,0,0
03.12,天津,大港区,0,0,0
03.13,天津,大港区,0,0,0
03.14,天津,大港区,0,0,0
03.15,天津,大港区,0,0,0
03.16,天津,大港区,0,0,0
03.17,天津,大港区,0,0,0
03.18,天津,大港区,0,0,0
03.19,天津,大港区,0,0,0
03.20,天津,大港区,0,0,0
03.21,天津,大港区,0,0,0
03.22,天津,大港区,0,0,0
03.23,天津,大港区,0,0,0
03.24,天津,大港区,0,0,0
03.25,天津,大港区,0,0,0
03.26,天津,大港区,0,0,0
03.27,天津,大港区,0,0,0
03.28,天津,大港区,0,0,0
03.29,天津,大港区,0,0,0
03.30,天津,大港区,0,0,0
03.31,天津,大港区,0,0,0
03.01,天津,汉沽区,0,0,0
03.02,天津,汉沽区,0,0,0
03.03,天津,汉沽区,0,0,0
03.04,天津,汉沽区,0,0,0
03.05,天津,汉沽区,0,0,0
03.06,天津,汉沽区,0,0,0
03.07,天津,汉沽区,0,0,0
03.08,天津,汉沽区,0,0,0
03.09,天津,汉沽区,0,0,0
03.10,天津,汉沽区,0,0,0
03.11,天津,汉沽区,0,0,0
03.12,天津,汉沽区,0,0,0
03.13,天津,汉沽区,0,0,0
03.14,天津,汉沽区,0,0,0
03.15,天津,汉沽区,0,0,0
03.16,天津,汉沽区,0,0,0
03.17,天津,汉沽区,0,0,0
03.18,天津,汉沽区,0,0,0
03.19,天津,汉沽区,0,0,0
03.20,天津,汉沽区,0,0,0
03.21,天津,汉沽区,0,0,0
03.22,天津,汉沽区,0,0,0
03.23,天津,汉沽区,0,0,0
03.24,天津,汉沽区,0,0,0
03.25,天津,汉沽区,0,0,0
03.26,天津,汉沽区,0,0,0
03.27,天津,汉沽区,0,0,0
03.28,天津,汉沽区,0,0,0
03.29,天津,汉沽区,0,0,0
03.30,天津,汉沽区,0,0,0
03.31,天津,汉沽区,0,0,0
03.01,天津,静海县,0,0,0
03.02,天津,静海县,0,0,0
03.03,天津,静海县,0,0,0
03.04,天津,静海县,0,0,0
03.05,天津,静海县,0,0,0
03.06,天津,静海县,0,0,0
03.07,天津,静海县,0,0,0
03.08,天津,静海县,0,0,0
03.09,天津,静海县,0,0,0
03.10,天津,静海县,0,0,0
03.11,天津,静海县,0,0,0
03.12,天津,静海县,0,0,0
03.13,天津,静海县,0,0,0
03.14,天津,静海县,0,0,0
03.15,天津,静海县,0,0,0
03.16,天津,静海县,0,0,0
03.17,天津,静海县,0,0,0
03.18,天津,静海县,0,0,0
03.19,天津,静海县,0,0,0
03.20,天津,静海县,0,0,0
03.21,天津,静海县,0,0,0
03.22,天津,静海县,0,0,0
03.23,天津,静海县,0,0,0
03.24,天津,静海县,0,0,0
03.25,天津,静海县,0,0,0
03.26,天津,静海县,0,0,0
03.27,天津,静海县,0,0,0
03.28,天津,静海县,0,0,0
03.29,天津,静海县,0,0,0
03.30,天津,静海县,0,0,0
03.31,天津,静海县,0,0,0
03.01,天津,宁河县,0,0,0
03.02,天津,宁河县,0,0,0
03.03,天津,宁河县,0,0,0
03.04,天津,宁河县,0,0,0
03.05,天津,宁河县,0,0,0
03.06,天津,宁河县,0,0,0
03.07,天津,宁河县,0,0,0
03.08,天津,宁河县,0,0,0
03.09,天津,宁河县,0,0,0
03.10,天津,宁河县,0,0,0
03.11,天津,宁河县,0,0,0
03.12,天津,宁河县,0,0,0
03.13,天津,宁河县,0,0,0
03.14,天津,宁河县,0,0,0
03.15,天津,宁河县,0,0,0
03.16,天津,宁河县,0,0,0
03.17,天津,宁河县,0,0,0
03.18,天津,宁河县,0,0,0
03.19,天津,宁河县,0,0,0
03.20,天津,宁河县,0,0,0
03.21,天津,宁河县,0,0,0
03.22,天津,宁河县,0,0,0
03.23,天津,宁河县,0,0,0
03.24,天津,宁河县,0,0,0
03.25,天津,宁河县,0,0,0
03.26,天津,宁河县,0,0,0
03.27,天津,宁河县,0,0,0
03.28,天津,宁河县,0,0,0
03.29,天津,宁河县,0,0,0
03.30,天津,宁河县,0,0,0
03.31,天津,宁河县,0,0,0
03.01,天津,塘沽区,0,0,0
03.02,天津,塘沽区,0,0,0
03.03,天津,塘沽区,0,0,0
03.04,天津,塘沽区,0,0,0
03.05,天津,塘沽区,0,0,0
03.06,天津,塘沽区,0,0,0
03.07,天津,塘沽区,0,0,0
03.08,天津,塘沽区,0,0,0
03.09,天津,塘沽区,0,0,0
03.10,天津,塘沽区,0,0,0
03.11,天津,塘沽区,0,0,0
03.12,天津,塘沽区,0,0,0
03.13,天津,塘沽区,0,0,0
03.14,天津,塘沽区,0,0,0
03.15,天津,塘沽区,0,0,0
03.16,天津,塘沽区,0,0,0
03.17,天津,塘沽区,0,0,0
03.18,天津,塘沽区,0,0,0
03.19,天津,塘沽区,0,0,0
03.20,天津,塘沽区,0,0,0
03.21,天津,塘沽区,0,0,0
03.22,天津,塘沽区,0,0,0
03.23,天津,塘沽区,0,0,0
03.24,天津,塘沽区,0,0,0
03.25,天津,塘沽区,0,0,0
03.26,天津,塘沽区,0,0,0
03.27,天津,塘沽区,0,0,0
03.28,天津,塘沽区,0,0,0
03.29,天津,塘沽区,0,0,0
03.30,天津,塘沽区,0,0,0
03.31,天津,塘沽区,0,0,0
03.01,天津,蓟县,0,0,0
03.02,天津,蓟县,0,0,0
03.03,天津,蓟县,0,0,0
03.04,天津,蓟县,0,0,0
03.05,天津,蓟县,0,0,0
03.06,天津,蓟县,0,0,0
03.07,天津,蓟县,0,0,0
03.08,天津,蓟县,0,0,0
03.09,天津,蓟县,0,0,0
03.10,天津,蓟县,0,0,0
03.11,天津,蓟县,0,0,0
03.12,天津,蓟县,0,0,0
03.13,天津,蓟县,0,0,0
03.14,天津,蓟县,0,0,0
03.15,天津,蓟县,0,0,0
03.16,天津,蓟县,0,0,0
03.17,天津,蓟县,0,0,0
03.18,天津,蓟县,0,0,0
03.19,天津,蓟县,0,0,0
03.20,天津,蓟县,0,0,0
03.21,天津,蓟县,0,0,0
03.22,天津,蓟县,0,0,0
03.23,天津,蓟县,0,0,0
03.24,天津,蓟县,0,0,0
03.25,天津,蓟县,0,0,0
03.26,天津,蓟县,0,0,0
03.27,天津,蓟县,0,0,0
03.28,天津,蓟县,0,0,0
03.29,天津,蓟县,0,0,0
03.30,天津,蓟县,0,0,0
03.31,天津,蓟县,0,0,0
03.01,天津,南开区,0,0,0
03.02,天津,南开区,0,0,0
03.03,天津,南开区,0,0,0
03.04,天津,南开区,0,0,0
03.05,天津,南开区,0,0,0
03.06,天津,南开区,0,0,0
03.07,天津,南开区,0,0,0
03.08,天津,南开区,0,0,0
03.09,天津,南开区,0,0,0
03.10,天津,南开区,0,0,0
03.11,天津,南开区,0,0,0
03.12,天津,南开区,0,0,0
03.13,天津,南开区,0,0,0
03.14,天津,南开区,0,0,0
03.15,天津,南开区,0,0,0
03.16,天津,南开区,0,0,0
03.17,天津,南开区,0,0,0
03.18,天津,南开区,0,0,0
03.19,天津,南开区,0,0,0
03.20,天津,南开区,0,0,0
03.21,天津,南开区,0,0,0
03.22,天津,南开区,0,0,0
03.23,天津,南开区,0,0,0
03.24,天津,南开区,0,0,0
03.25,天津,南开区,0,0,0
03.26,天津,南开区,0,0,0
03.27,天津,南开区,0,0,0
03.28,天津,南开区,0,0,0
03.29,天津,南开区,0,0,0
03.30,天津,南开区,0,0,0
03.31,天津,南开区,0,0,0
03.01,天津,河东区,0,0,0
03.02,天津,河东区,0,0,0
03.03,天津,河东区,0,0,0
03.04,天津,河东区,0,0,0
03.05,天津,河东区,0,0,0
03.06,天津,河东区,0,0,0
03.07,天津,河东区,0,0,0
03.08,天津,河东区,0,0,0
03.09,天津,河东区,0,0,0
03.10,天津,河东区,0,0,0
03.11,天津,河东区,0,0,0
03.12,天津,河东区,0,0,0
03.13,天津,河东区,0,0,0
03.14,天津,河东区,0,0,0
03.15,天津,河东区,0,0,0
03.16,天津,河东区,0,0,0
03.17,天津,河东区,0,0,0
03.18,天津,河东区,0,0,0
03.19,天津,河东区,0,0,0
03.20,天津,河东区,0,0,0
03.21,天津,河东区,0,0,0
03.22,天津,河东区,0,0,0
03.23,天津,河东区,0,0,0
03.24,天津,河东区,0,0,0
03.25,天津,河东区,0,0,0
03.26,天津,河东区,0,0,0
03.27,天津,河东区,0,0,0
03.28,天津,河东区,0,0,0
03.29,天津,河东区,0,0,0
03.30,天津,河东区,0,0,0
03.31,天津,河东区,0,0,0
03.01,云南,昆明市,53,0,48
03.02,云南,昆明市,53,0,52
03.03,云南,昆明市,53,0,52
03.04,云南,昆明市,53,0,52
03.05,云南,昆明市,53,0,52
03.06,云南,昆明市,53,0,53
03.07,云南,昆明市,53,0,53
03.08,云南,昆明市,0,0,0
03.09,云南,昆明市,0,0,0
03.10,云南,昆明市,0,0,0
03.11,云南,昆明市,0,0,0
03.12,云南,昆明市,0,0,0
03.13,云南,昆明市,0,0,0
03.14,云南,昆明市,0,0,0
03.15,云南,昆明市,0,0,0
03.16,云南,昆明市,0,0,0
03.17,云南,昆明市,0,0,0
03.18,云南,昆明市,0,0,0
03.19,云南,昆明市,0,0,0
03.20,云南,昆明市,0,0,0
03.21,云南,昆明市,0,0,0
03.22,云南,昆明市,0,0,0
03.23,云南,昆明市,0,0,0
03.24,云南,昆明市,0,0,0
03.25,云南,昆明市,0,0,0
03.26,云南,昆明市,0,0,0
03.27,云南,昆明市,0,0,0
03.28,云南,昆明市,0,0,0
03.29,云南,昆明市,0,0,0
03.30,云南,昆明市,0,0,0
03.31,云南,昆明市,0,0,0
03.01,云南,红河州,0,0,0
03.02,云南,红河州,0,0,0
03.03,云南,红河州,0,0,0
03.04,云南,红河州,0,0,0
03.05,云南,红河州,0,0,0
03.06,云南,红河州,0,0,0
03.07,云南,红河州,0,0,0
03.08,云南,红河州,0,0,0
03.09,云南,红河州,0,0,0
03.10,云南,红河州,0,0,0
03.11,云南,红河州,0,0,0
03.12,云南,红河州,0,0,0
03.13,云南,红河州,0,0,0
03.14,云南,红河州,0,0,0
03.15,云南,红河州,0,0,0
03.16,云南,红河州,0,0,0
03.17,云南,红河州,0,0,0
03.18,云南,红河州,0,0,0
03.19,云南,红河州,0,0,0
03.20,云南,红河州,0,0,0
03.21,云南,红河州,0,0,0
03.22,云南,红河州,0,0,0
03.23,云南,红河州,0,0,0
03.24,云南,红河州,0,0,0
03.25,云南,红河州,0,0,0
03.26,云南,红河州,0,0,0
03.27,云南,红河州,0,0,0
03.28,云南,红河州,0,0,0
03.29,云南,红河州,0,0,0
03.30,云南,红河州,0,0,0
03.31,云南,红河州,0,0,0
03.01,云南,大理州,0,0,0
03.02,云南,大理州,0,0,0
03.03,云南,大理州,0,0,0
03.04,云南,大理州,0,0,0
03.05,云南,大理州,0,0,0
03.06,云南,大理州,0,0,0
03.07,云南,大理州,0,0,0
03.08,云南,大理州,0,0,0
03.09,云南,大理州,0,0,0
03.10,云南,大理州,0,0,0
03.11,云南,大理州,0,0,0
03.12,云南,大理州,0,0,0
03.13,云南,大理州,0,0,0
03.14,云南,大理州,0,0,0
03.15,云南,大理州,0,0,0
03.16,云南,大理州,0,0,0
03.17,云南,大理州,0,0,0
03.18,云南,大理州,0,0,0
03.19,云南,大理州,0,0,0
03.20,云南,大理州,0,0,0
03.21,云南,大理州,0,0,0
03.22,云南,大理州,0,0,0
03.23,云南,大理州,0,0,0
03.24,云南,大理州,0,0,0
03.25,云南,大理州,0,0,0
03.26,云南,大理州,0,0,0
03.27,云南,大理州,0,0,0
03.28,云南,大理州,0,0,0
03.29,云南,大理州,0,0,0
03.30,云南,大理州,0,0,0
03.31,云南,大理州,0,0,0
03.01,云南,文山州,1,0,0
03.02,云南,文山州,1,0,0
03.03,云南,文山州,1,0,0
03.04,云南,文山州,1,0,0
03.05,云南,文山州,1,0,0
03.06,云南,文山州,1,0,0
